BasicNode^Input@10101^12.25^0^1.96600000858307^1^1^1^0
BasicNode^Input@10102^14.0670998451413^0^1.96600000858307^1^1^1^0
BasicNode^Input@10103^15.8841996902825^0^1.96600000858307^1^1^1^0
BasicNode^Input@10104^17.7012995354238^0^1.96600000858307^1^1^1^0
BasicNode^Input@10105^21.5^0^1.96600000858307^1^1^1^0
BasicNode^Input@10106^23.3354992257063^0^1.96600000858307^1^1^1^0
BasicNode^Input@10107^25.1525990708476^0^1.96600000858307^1^1^1^0
BasicNode^Input@10108^26.9696989159889^0^1.96600000858307^1^1^1^0
BasicNode^Input@10109^30.7867987611301^0^1.96600000858307^1^1^1^0
BasicNode^Input@10110^32.6038986062714^0^1.96600000858307^1^1^1^0
BasicNode^Input@10111^34.4209984514127^0^1.96600000858307^1^1^1^0
BasicNode^Input@10112^36.2380982965539^0^1.96600000858307^1^1^1^0
BasicNode^Input@10201^13.25^0^3.46600000858307^1^1^1^0
BasicNode^Input@10202^15.05^0^3.46600000858307^1^1^1^0
BasicNode^Input@10203^16.85^0^3.46600000858307^1^1^1^0
BasicNode^Input@10204^18.65^0^3.46600000858307^1^1^1^0
BasicNode^Input@10205^22.5183993805651^0^3.43280000686646^1^1^1^0
BasicNode^Input@10206^24.3354992257063^0^3.43280000686646^1^1^1^0
BasicNode^Input@10207^26.1525990708476^0^3.43280000686646^1^1^1^0
BasicNode^Input@10208^27.9696989159889^0^3.43280000686646^1^1^1^0
BasicNode^Input@10209^31.7867987611301^0^3.43280000686646^1^1^1^0
BasicNode^Input@10210^33.6038986062714^0^3.43280000686646^1^1^1^0
BasicNode^Input@10211^35.4209984514127^0^3.43280000686646^1^1^1^0
BasicNode^Input@10212^37.2380982965539^0^3.43280000686646^1^1^1^0
BasicNode^Input@10301^12.25^0^6.06600000858307^1^1^1^0
BasicNode^Input@10302^14.0670998451413^0^6.09960000514984^1^1^1^0
BasicNode^Input@10303^15.8841996902825^0^6.09960000514984^1^1^1^0
BasicNode^Input@10304^17.7012995354238^0^6.09960000514984^1^1^1^0
BasicNode^Input@10305^21.5183993805651^0^6.09960000514984^1^1^1^0
BasicNode^Input@10306^23.3354992257063^0^6.09960000514984^1^1^1^0
BasicNode^Input@10307^25.1525990708476^0^6.09960000514984^1^1^1^0
BasicNode^Input@10308^26.9696989159889^0^6.09960000514984^1^1^1^0
BasicNode^Input@10309^30.7867987611301^0^6.09960000514984^1^1^1^0
BasicNode^Input@10310^32.6038986062714^0^6.09960000514984^1^1^1^0
BasicNode^Input@10311^34.4209984514127^0^6.09960000514984^1^1^1^0
BasicNode^Input@10312^36.2380982965539^0^6.09960000514984^1^1^1^0
BasicNode^Input@10401^13.25^0^7.56640000343323^1^1^1^0
BasicNode^Input@10402^15.0670998451413^0^7.56640000343323^1^1^1^0
BasicNode^Input@10403^16.8841996902825^0^7.56640000343323^1^1^1^0
BasicNode^Input@10404^18.7012995354238^0^7.56640000343323^1^1^1^0
BasicNode^Input@10405^22.5183993805651^0^7.56640000343323^1^1^1^0
BasicNode^Input@10406^24.3354992257063^0^7.56640000343323^1^1^1^0
BasicNode^Input@10407^26.1525990708476^0^7.56640000343323^1^1^1^0
BasicNode^Input@10408^27.9696989159889^0^7.56640000343323^1^1^1^0
BasicNode^Input@10409^31.7867987611301^0^7.56640000343323^1^1^1^0
BasicNode^Input@10410^33.6038986062714^0^7.56640000343323^1^1^1^0
BasicNode^Input@10411^35.4209984514127^0^7.56640000343323^1^1^1^0
BasicNode^Input@10412^37.2380982965539^0^7.56640000343323^1^1^1^0
BasicNode^Input@10501^12.25^0^10.2332000017166^1^1^1^0
BasicNode^Input@10502^14.0670998451413^0^10.2332000017166^1^1^1^0
BasicNode^Input@10503^15.8841996902825^0^10.2332000017166^1^1^1^0
BasicNode^Input@10504^17.7012995354238^0^10.2332000017166^1^1^1^0
BasicNode^Input@10505^21.5183993805651^0^10.2332000017166^1^1^1^0
BasicNode^Input@10506^23.3354992257063^0^10.2332000017166^1^1^1^0
BasicNode^Input@10507^25.1525990708476^0^10.2332000017166^1^1^1^0
BasicNode^Input@10508^26.9696989159889^0^10.2332000017166^1^1^1^0
BasicNode^Input@10509^30.7867987611301^0^10.2332000017166^1^1^1^0
BasicNode^Input@10510^32.6038986062714^0^10.2332000017166^1^1^1^0
BasicNode^Input@10511^34.4209984514127^0^10.2332000017166^1^1^1^0
BasicNode^Input@10512^36.2380982965539^0^10.2332000017166^1^1^1^0
BasicNode^Input@10601^13.25^0^11.7^1^1^1^0
BasicNode^Input@10602^15.0670998451413^0^11.7^1^1^1^0
BasicNode^Input@10603^16.8841996902825^0^11.7^1^1^1^0
BasicNode^Input@10604^18.7012995354238^0^11.7^1^1^1^0
BasicNode^Input@10605^22.5183993805651^0^11.7^1^1^1^0
BasicNode^Input@10606^24.3354992257063^0^11.7^1^1^1^0
BasicNode^Input@10607^26.1525990708476^0^11.7^1^1^1^0
BasicNode^Input@10608^27.9696989159889^0^11.7^1^1^1^0
BasicNode^Input@10609^31.7867987611301^0^11.7^1^1^1^0
BasicNode^Input@10610^33.6038986062714^0^11.7^1^1^1^0
BasicNode^Input@10611^35.4209984514127^0^11.7^1^1^1^0
BasicNode^Input@10612^37.2380982965539^0^11.7^1^1^1^0
BasicNode^Input@10701^39.75^0^1.16600000858307^1^1^1^0
BasicNode^Input@10702^39.75^0^2.16600000858307^1^1^1^0
BasicNode^Input@10703^39.75^0^3.16600000858307^1^1^1^0
BasicNode^Input@10704^39.75^0^4.16600000858307^1^1^1^0
BasicNode^Input@10705^39.75^0^5.16600000858307^1^1^1^0
BasicNode^Input@10706^39.75^0^6.16600000858307^1^1^1^0
BasicNode^Input@10707^39.75^0^8.16600000858307^1^1^1^0
BasicNode^Input@10708^39.75^0^9.16600000858307^1^1^1^0
BasicNode^Input@10709^39.75^0^10.1660000085831^1^1^1^0
BasicNode^Input@10710^39.75^0^11.1660000085831^1^1^1^0
BasicNode^Input@10711^39.75^0^12.1660000085831^1^1^1^0
BasicNode^Input@10712^39.75^0^13.1660000085831^1^1^1^0
BasicNode^Input@10801^42.75^0^1.16600000858307^1^1^1^0
BasicNode^Input@10802^42.75^0^2.16600000858307^1^1^1^0
BasicNode^Input@10803^42.75^0^3.16600000858307^1^1^1^0
BasicNode^Input@10804^42.75^0^4.16600000858307^1^1^1^0
BasicNode^Input@10805^42.75^0^5.16600000858307^1^1^1^0
BasicNode^Input@10806^42.75^0^6.16600000858307^1^1^1^0
BasicNode^Input@10807^42.75^0^8.16600000858307^1^1^1^0
BasicNode^Input@10808^42.75^0^9.16600000858307^1^1^1^0
BasicNode^Input@10809^42.75^0^10.1660000085831^1^1^1^0
BasicNode^Input@10810^42.75^0^11.1660000085831^1^1^1^0
